	source	book	book_number	chapter	starting_verse	ending_verse	ten_commandments	hammurabi_law	hammurabi_epilogue	preamble	article	bill_of_rights	amendment	ethic
155	Mosaic	Leviticus	3	15	28	29	False	False	False	False	False	False	False	But if she be cleansed of her issue, then she shall number to herself seven days, and after that she shall be clean. And on the eighth day she shall take unto her two turtles, or two young pigeons, and bring them unto the priest, to the door of the tabernacle of the congregation.
156	Mosaic	Leviticus	3	16	2		False	False	False	False	False	False	False	And the Lord said unto Moses, Speak unto Aaron thy brother, that he come not at all times into the holy place within the vail before the mercy seat, which is upon the ark; that he die not: for I will appear in the cloud upon the mercy seat.
157	Mosaic	Leviticus	3	16	3		False	False	False	False	False	False	False	Thus shall Aaron come into the holy place: with a young bullock for a sin offering, and a ram for a burnt offering.
158	Mosaic	Leviticus	3	16	29		False	False	False	False	False	False	False	And this shall be a statute for ever unto you: that in the seventh month, on the tenth day of the month, ye shall afflict your souls, and do no work at all, whether it be one of your own country, or a stranger that sojourneth among you:
159	Mosaic	Leviticus	3	17	4		False	False	False	False	False	False	False	And bringeth it not unto the door of the tabernacle of the congregation, to offer an offering unto the Lord before the tabernacle of the Lord; blood shall be imputed unto that man; he hath shed blood; and that man shall be cut off from among his people:
160	Mosaic	Leviticus	3	17	13		False	False	False	False	False	False	False	And whatsoever man there be of the children of Israel, or of the strangers that sojourn among you, which hunteth and catcheth any beast or fowl that may be eaten; he shall even pour out the blood thereof, and cover it with dust.
161	Mosaic	Leviticus	3	18	6		False	False	False	False	False	False	False	None of you shall approach to any that is near of kin to him, to uncover their nakedness: I am the Lord.
162	Mosaic	Leviticus	3	18	7		False	False	False	False	False	False	False	The nakedness of thy father, or the nakedness of thy mother, shalt thou not uncover: she is thy mother; thou shalt not uncover her nakedness.
163	Mosaic	Leviticus	3	18	8		False	False	False	False	False	False	False	The nakedness of thy father's wife shalt thou not uncover: it is thy father's nakedness.
164	Mosaic	Leviticus	3	18	9		False	False	False	False	False	False	False	The nakedness of thy sister, the daughter of thy father, or daughter of thy mother, whether she be born at home, or born abroad, even their nakedness thou shalt not uncover.
165	Mosaic	Leviticus	3	18	10		False	False	False	False	False	False	False	The nakedness of thy son's daughter, or of thy daughter's daughter, even their nakedness thou shalt not uncover: for theirs is thine own nakedness.
166	Mosaic	Leviticus	3	18	11		False	False	False	False	False	False	False	The nakedness of thy father's wife's daughter, begotten of thy father, she is thy sister, thou shalt not uncover her nakedness.
167	Mosaic	Leviticus	3	18	12		False	False	False	False	False	False	False	Thou shalt not uncover the nakedness of thy father's sister: she is thy father's near kinswoman.
168	Mosaic	Leviticus	3	18	13		False	False	False	False	False	False	False	Thou shalt not uncover the nakedness of thy mother's sister: for she is thy mother's near kinswoman.
169	Mosaic	Leviticus	3	18	14		False	False	False	False	False	False	False	Thou shalt not uncover the nakedness of thy father's brother, thou shalt not approach to his wife: she is thine aunt.
170	Mosaic	Leviticus	3	18	15		False	False	False	False	False	False	False	Thou shalt not uncover the nakedness of thy daughter in law: she is thy son's wife; thou shalt not uncover her nakedness.
171	Mosaic	Leviticus	3	18	16		False	False	False	False	False	False	False	Thou shalt not uncover the nakedness of thy brother's wife: it is thy brother's nakedness.
172	Mosaic	Leviticus	3	18	17		False	False	False	False	False	False	False	Thou shalt not uncover the nakedness of a woman and her daughter, neither shalt thou take her son's daughter, or her daughter's daughter, to uncover her nakedness; for they are her near kinswomen: it is wickedness.
173	Mosaic	Leviticus	3	18	18		False	False	False	False	False	False	False	Neither shalt thou take a wife to her sister, to vex her, to uncover her nakedness, beside the other in her life time.
174	Mosaic	Leviticus	3	18	19		False	False	False	False	False	False	False	Also thou shalt not approach unto a woman to uncover her nakedness, as long as she is put apart for her uncleanness.
175	Mosaic	Leviticus	3	18	20		False	False	False	False	False	False	False	Moreover thou shalt not lie carnally with thy neighbour's wife, to defile thyself with her.
176	Mosaic	Leviticus	3	18	21		False	False	False	False	False	False	False	And thou shalt not let any of thy seed pass through the fire to Molech, neither shalt thou profane the name of thy God: I am the Lord.
177	Mosaic	Leviticus	3	18	22		False	False	False	False	False	False	False	Thou shalt not lie with mankind, as with womankind: it is abomination.
178	Mosaic	Leviticus	3	18	23		False	False	False	False	False	False	False	Neither shalt thou lie with any beast to defile thyself therewith: neither shall any woman stand before a beast to lie down thereto: it is confusion.
179	Mosaic	Leviticus	3	19	3		False	False	False	False	False	False	False	Ye shall fear every man his mother, and his father, and keep my sabbaths: I am the Lord your God.
180	Mosaic	Leviticus	3	19	4		False	False	False	False	False	False	False	Turn ye not unto idols, nor make to yourselves molten gods: I am the Lord your God.
181	Mosaic	Leviticus	3	19	8		False	False	False	False	False	False	False	Therefore every one that eateth it shall bear his iniquity, because he hath profaned the hallowed thing of the Lord: and that soul shall be cut off from among his people.
182	Mosaic	Leviticus	3	19	9		False	False	False	False	False	False	False	And when ye reap the harvest of your land, thou shalt not wholly reap the corners of thy field, neither shalt thou gather the gleanings of thy harvest.
183	Mosaic	Leviticus	3	19	10		False	False	False	False	False	False	False	And thou shalt not glean thy vineyard, neither shalt thou gather every grape of thy vineyard; thou shalt leave them for the poor and stranger: I am the Lord your God.
184	Mosaic	Leviticus	3	19	11		False	False	False	False	False	False	False	Ye shall not steal, neither deal falsely, neither lie one to another.
185	Mosaic	Leviticus	3	19	12		False	False	False	False	False	False	False	And ye shall not swear by my name falsely, neither shalt thou profane the name of thy God: I am the Lord.
186	Mosaic	Leviticus	3	19	13		False	False	False	False	False	False	False	Thou shalt not defraud thy neighbour, neither rob him: the wages of him that is hired shall not abide with thee all night until the morning.
187	Mosaic	Leviticus	3	19	14		False	False	False	False	False	False	False	Thou shalt not curse the deaf, nor put a stumblingblock before the blind, but shalt fear thy God: I am the Lord.
188	Mosaic	Leviticus	3	19	15		False	False	False	False	False	False	False	Ye shall do no unrighteousness in judgment: thou shalt not respect the person of the poor, nor honour the person of the mighty: but in righteousness shalt thou judge thy neighbour.
189	Mosaic	Leviticus	3	19	16		False	False	False	False	False	False	False	Thou shalt not go up and down as a talebearer among thy people: neither shalt thou stand against the blood of thy neighbour: I am the Lord.
190	Mosaic	Leviticus	3	19	17		False	False	False	False	False	False	False	Thou shalt not hate thy brother in thine heart: thou shalt in any wise rebuke thy neighbour, and not suffer sin upon him.
191	Mosaic	Leviticus	3	19	18		False	False	False	False	False	False	False	Thou shalt not avenge, nor bear any grudge against the children of thy people, but thou shalt love thy neighbour as thyself: I am the Lord.
192	Mosaic	Leviticus	3	19	19		False	False	False	False	False	False	False	Ye shall keep my statutes. Thou shalt not let thy cattle gender with a diverse kind: thou shalt not sow thy field with mingled seed: neither shall a garment mingled of linen and woollen come upon thee.
193	Mosaic	Leviticus	3	19	23		False	False	False	False	False	False	False	And when ye shall come into the land, and shall have planted all manner of trees for food, then ye shall count the fruit thereof as uncircumcised: three years shall it be as uncircumcised unto you: it shall not be eaten of.
194	Mosaic	Leviticus	3	19	24		False	False	False	False	False	False	False	But in the fourth year all the fruit thereof shall be holy to praise the Lord withal.
195	Mosaic	Leviticus	3	19	26		False	False	False	False	False	False	False	Ye shall not eat any thing with the blood: neither shall ye use enchantment, nor observe times.
196	Mosaic	Leviticus	3	19	27		False	False	False	False	False	False	False	Ye shall not round the corners of your heads, neither shalt thou mar the corners of thy beard.
197	Mosaic	Leviticus	3	19	28		False	False	False	False	False	False	False	Ye shall not make any cuttings in your flesh for the dead, nor print any marks upon you: I am the Lord.
